xPos,yPos,Distance,Velocity,Tilt Angle,Angular Velocity,Time,time stamp
-5.739289,-2.123282,29.71153,0.8571288,6.198275,87.01501,25.17,19-06-2021 16:07:11
-5.741179,-2.115038,29.70767,0.8471788,5.784012,78.06595,25.18,19-06-2021 16:07:11
-5.743061,-2.10657,29.70367,0.8721963,5.360341,78.02036,25.19,19-06-2021 16:07:11
-5.74494,-2.097914,29.69954,0.88506,4.958712,67.40539,25.2,19-06-2021 16:07:12
-5.746726,-2.089446,29.69546,0.8646171,4.430095,65.50142,25.21,19-06-2021 16:07:12
-5.748486,-2.080707,29.69119,0.8939753,4.033083,48.54782,25.22,19-06-2021 16:07:12
-5.75019,-2.071888,29.68683,0.8988889,3.632918,42.86229,25.23,19-06-2021 16:07:12
-5.751868,-2.062797,29.68228,0.9258487,3.330784,31.8117,25.24,19-06-2021 16:07:12
-5.75344,-2.05396,29.67781,0.8961613,2.914972,40.79545,25.25,19-06-2021 16:07:12
-5.754967,-2.045114,29.6733,0.8981673,2.57367,33.588,25.26,19-06-2021 16:07:12
-5.756457,-2.036266,29.66877,0.898484,2.244982,36.27705,25.27,19-06-2021 16:07:12
-5.757915,-2.027376,29.66418,0.9003307,1.893929,43.4801,25.28,19-06-2021 16:07:12
-5.759326,-2.018553,29.65961,0.8974923,1.425189,56.50414,25.29,19-06-2021 16:07:12
-5.760762,-2.009434,29.65486,0.9193766,1.047732,48.85209,25.3,19-06-2021 16:07:12
-5.762187,-2.00019,29.65003,0.9353389,0.90309,35.70058,25.31,19-06-2021 16:07:12
-5.763596,-1.990867,29.64514,0.942795,0.948326,32.9076,25.32,19-06-2021 16:07:12
-5.76498,-1.981488,29.6402,0.9486911,1.113994,41.07856,25.33,19-06-2021 16:07:12
-5.766325,-1.972167,29.63526,0.9419006,1.421064,48.29618,25.34,19-06-2021 16:07:12
-5.767667,-1.962668,29.63021,0.9601337,1.957148,65.07472,25.35,19-06-2021 16:07:12
-5.769021,-1.953456,29.62536,0.9320713,2.440238,68.74741,25.36,19-06-2021 16:07:12
-5.770465,-1.944176,29.62053,0.9383628,3.075744,83.4882,25.37,19-06-2021 16:07:12
-5.771644,-1.934725,29.61539,0.9552139,3.937112,100.4957,25.38,19-06-2021 16:07:12
-5.772458,-1.925564,29.61016,0.9212671,4.77159,97.70086,25.39,19-06-2021 16:07:12
-5.772953,-1.916722,29.60489,0.8900661,5.419457,85.53807,25.4,19-06-2021 16:07:12
-5.773147,-1.907191,29.59896,0.9559618,6.257709,104.3181,25.41,19-06-2021 16:07:12
-5.772958,-1.897802,29.59281,0.9412726,7.006503,102.5135,25.42,19-06-2021 16:07:12
-5.772496,-1.888756,29.58668,0.9071372,7.447294,86.85311,25.43,19-06-2021 16:07:12
-5.771822,-1.879745,29.58041,0.9035392,7.66557,80.65336,25.44,19-06-2021 16:07:12
-5.770888,-1.87067,29.5739,0.9116061,7.678692,78.96655,25.45,19-06-2021 16:07:12
-5.769884,-1.861329,29.56717,0.9387063,7.623339,81.78358,25.46,19-06-2021 16:07:12
-5.768784,-1.851697,29.56017,0.9674805,7.625218,92.57867,25.47,19-06-2021 16:07:12
-5.767504,-1.842269,29.55318,0.9521868,7.544208,104.9264,25.48,19-06-2021 16:07:12
-5.766035,-1.832942,29.5461,0.9437405,7.397674,111.2462,25.49,19-06-2021 16:07:12
-5.764363,-1.823667,29.5389,0.9427366,7.263905,117.5338,25.5,19-06-2021 16:07:12
-5.762506,-1.814563,29.53167,0.9306859,7.0345,113.1951,25.51,19-06-2021 16:07:12
-5.760643,-1.80554,29.52448,0.9222188,6.690554,105.0218,25.52,19-06-2021 16:07:12
-5.758529,-1.796536,29.51712,0.9246352,6.401778,89.79829,25.53,19-06-2021 16:07:12
-5.756364,-1.787418,29.50965,0.93845,6.186117,76.89886,25.54,19-06-2021 16:07:12
-5.754174,-1.778266,29.50213,0.9425812,5.872795,83.52495,25.55,19-06-2021 16:07:12
-5.751966,-1.76909,29.49459,0.9434099,5.418372,84.95513,25.56,19-06-2021 16:07:12
-5.74972,-1.75965,29.48685,0.9672937,5.184137,74.53595,25.57,19-06-2021 16:07:12
-5.747533,-1.750617,29.47941,0.931649,4.732759,82.53394,25.58,19-06-2021 16:07:12
-5.7453,-1.741274,29.47175,0.9596879,4.350236,66.82095,25.59,19-06-2021 16:07:12
-5.743099,-1.732066,29.4642,0.9478589,3.893801,66.85407,25.6,19-06-2021 16:07:12
-5.740863,-1.722656,29.45649,0.9656157,3.544808,52.16325,25.61,19-06-2021 16:07:12
-5.73864,-1.713383,29.44888,0.9541849,3.102866,57.98516,25.62,19-06-2021 16:07:12
-5.736303,-1.703763,29.44096,0.9876962,2.903466,39.93177,25.63,19-06-2021 16:07:12
-5.733989,-1.694432,29.43325,0.9623954,2.625921,55.90468,25.64,19-06-2021 16:07:12
-5.731634,-1.68518,29.42555,0.9547817,2.283791,68.84364,25.65,19-06-2021 16:07:12
-5.729159,-1.675778,29.41767,0.9723279,2.174839,60.37521,25.66,19-06-2021 16:07:12
-5.72664,-1.666559,29.40987,0.9558479,2.076411,61.87326,25.67,19-06-2021 16:07:12
-5.724051,-1.657525,29.40214,0.9412193,1.973082,49.68033,25.68,19-06-2021 16:07:12
-5.721324,-1.648548,29.39433,0.9394655,1.747085,52.63735,25.69,19-06-2021 16:07:12
-5.718322,-1.638928,29.38591,1.005733,1.873148,47.70156,25.7,19-06-2021 16:07:12
-5.715221,-1.629201,29.37735,1.021297,2.222903,57.3638,25.71,19-06-2021 16:07:12
-5.712023,-1.619289,29.36859,1.041999,2.800511,73.27056,25.72,19-06-2021 16:07:12
-5.708847,-1.60931,29.35981,1.047981,3.557269,88.84293,25.73,19-06-2021 16:07:12
-5.706006,-1.599597,29.35145,1.01336,4.350777,96.61958,25.74,19-06-2021 16:07:12
-5.70297,-1.589972,29.343,1.012585,5.298829,108.4944,25.75,19-06-2021 16:07:12
-5.699741,-1.580818,29.33471,0.9746169,6.046529,88.90377,25.76,19-06-2021 16:07:12
-5.696135,-1.571533,29.32604,0.9982109,6.940372,103.1977,25.77,19-06-2021 16:07:12
-5.692289,-1.562614,29.31741,0.9763814,7.621459,86.17316,25.78,19-06-2021 16:07:12
-5.688062,-1.553559,29.3084,1.001317,8.298271,94.39224,25.79,19-06-2021 16:07:12
-5.683481,-1.544658,29.29923,1.003393,8.896602,97.90178,25.8,19-06-2021 16:07:12
-5.678716,-1.536026,29.29007,0.9870418,9.333868,98.31592,25.81,19-06-2021 16:07:12
-5.673636,-1.527511,29.28075,0.9931273,9.711344,106.3808,25.82,19-06-2021 16:07:12
-5.668286,-1.51921,29.27135,0.9907011,9.912366,104.993,25.83,19-06-2021 16:07:12
-5.662634,-1.510889,29.26171,1.004056,9.917365,106.0153,25.84,19-06-2021 16:07:12
-5.656861,-1.502799,29.25212,0.9932786,9.76501,98.08816,25.85,19-06-2021 16:07:12
-5.65103,-1.49483,29.24257,0.9877035,9.519546,93.26784,25.86,19-06-2021 16:07:12
-5.64506,-1.486749,29.23283,1.006096,9.236206,90.88223,25.87,19-06-2021 16:07:12
-5.639068,-1.478658,29.22308,1.007287,8.851906,87.84143,25.88,19-06-2021 16:07:12
-5.633118,-1.470569,29.21335,1.005594,8.393373,84.1337,25.89,19-06-2021 16:07:12
-5.627079,-1.462208,29.20339,1.033004,8.065845,69.18732,25.9,19-06-2021 16:07:12
-5.621187,-1.453957,29.19361,1.014148,7.533432,75.14543,25.91,19-06-2021 16:07:12
-5.615185,-1.445414,29.18356,1.044605,7.152669,59.13923,25.92,19-06-2021 16:07:12
-5.609354,-1.437012,29.17373,1.022679,6.620899,62.82778,25.93,19-06-2021 16:07:12
-5.603506,-1.428454,29.16379,1.037892,6.146694,52.0773,25.94,19-06-2021 16:07:12
-5.597641,-1.419792,29.15377,1.046111,5.706503,55.41642,25.95,19-06-2021 16:07:12
-5.591868,-1.411261,29.1439,1.031246,5.208158,53.42151,25.96,19-06-2021 16:07:12
-5.586068,-1.402607,29.13394,1.043167,4.755387,46.50891,25.97,19-06-2021 16:07:12
-5.580033,-1.393578,29.12356,1.085284,4.584455,18.74063,25.98,19-06-2021 16:07:12
-5.574333,-1.385045,29.11375,1.027935,4.048978,55.27551,25.99,19-06-2021 16:07:12
-5.568443,-1.376218,29.10361,1.058866,3.735178,30.45806,26,19-06-2021 16:07:12
-5.562752,-1.367699,29.09382,1.02793,3.197268,56.07664,26.01,19-06-2021 16:07:12
-5.556768,-1.358758,29.08353,1.074238,2.94517,25.65972,26.02,19-06-2021 16:07:12
-5.550921,-1.350056,29.0735,1.049279,2.65616,34.35199,26.03,19-06-2021 16:07:12
-5.544914,-1.341184,29.06325,1.071174,2.543298,23.55896,26.04,19-06-2021 16:07:12
-5.53895,-1.332431,29.05309,1.059635,2.546144,18.7,26.05,19-06-2021 16:07:12
-5.532982,-1.323747,29.04299,1.056406,2.604515,9.517941,26.06,19-06-2021 16:07:12
-5.52677,-1.314766,29.0325,1.089493,2.887511,30.1459,26.07,19-06-2021 16:07:12
-5.520797,-1.306153,29.02243,1.048753,3.050371,17.30074,26.08,19-06-2021 16:07:12
-5.514847,-1.297538,29.01238,1.047132,3.115773,14.61176,26.09,19-06-2021 16:07:12
-5.508941,-1.288914,29.00236,1.045542,3.039377,14.26735,26.1,19-06-2021 16:07:12
-5.502834,-1.279918,28.99195,1.084827,3.170397,15.86978,26.11,19-06-2021 16:07:12
-5.497106,-1.27141,28.98214,1.027284,2.956646,23.63044,26.12,19-06-2021 16:07:12
-5.491198,-1.262584,28.97199,1.060633,2.83766,12.2112,26.13,19-06-2021 16:07:12
-5.485379,-1.253904,28.962,1.047279,2.521036,33.45711,26.14,19-06-2021 16:07:12
-5.479445,-1.245068,28.95182,1.063383,2.224048,29.77413,26.15,19-06-2021 16:07:12
-5.47348,-1.23622,28.94161,1.065393,1.906391,32.08006,26.16,19-06-2021 16:07:12
-5.467416,-1.227296,28.93128,1.080083,1.819837,12.11262,26.17,19-06-2021 16:07:12
-5.4614,-1.218467,28.92105,1.069306,1.7072,12.27891,26.18,19-06-2021 16:07:12
-5.455384,-1.209658,28.91083,1.066599,1.50285,23.46437,26.19,19-06-2021 16:07:12
-5.449347,-1.200826,28.90058,1.06821,1.291195,20.57817,26.2,19-06-2021 16:07:13
-5.443212,-1.191833,28.89015,1.090469,1.196976,14.45751,26.21,19-06-2021 16:07:13
-5.437257,-1.183068,28.88,1.058697,0.8018627,42.30825,26.22,19-06-2021 16:07:13
-5.431218,-1.174155,28.8697,1.07503,0.4618246,34.2687,26.23,19-06-2021 16:07:13
-5.425108,-1.165097,28.85925,1.090809,0.2927522,15.66445,26.24,19-06-2021 16:07:13
-5.418802,-1.15572,28.84845,1.131218,0.4614008,17.39632,26.25,19-06-2021 16:07:13
-5.412582,-1.146463,28.83779,1.115703,0.7399282,28.42442,26.26,19-06-2021 16:07:13
-5.406376,-1.137226,28.82715,1.113286,1.175531,44.06789,26.27,19-06-2021 16:07:13
-5.400087,-1.12787,28.81638,1.127865,1.822094,65.07917,26.28,19-06-2021 16:07:13
-5.393732,-1.118405,28.80548,1.140836,2.666457,84.79832,26.29,19-06-2021 16:07:13
-5.387739,-1.10947,28.7952,1.077456,3.299187,64.53046,26.3,19-06-2021 16:07:13
-5.381698,-1.100552,28.7849,1.078564,3.938555,63.77503,26.31,19-06-2021 16:07:13
-5.37564,-1.091665,28.7746,1.077071,4.43553,47.84695,26.32,19-06-2021 16:07:13
-5.369557,-1.08281,28.7643,1.072794,4.723354,28.07273,26.33,19-06-2021 16:07:13
-5.363452,-1.073967,28.754,1.072902,4.884833,16.28551,26.34,19-06-2021 16:07:13
-5.357223,-1.064915,28.74346,1.099093,5.150808,29.43742,26.35,19-06-2021 16:07:13
-5.35113,-1.055944,28.73308,1.082757,5.222772,20.2899,26.36,19-06-2021 16:07:13
-5.345075,-1.046887,28.72268,1.089434,5.135112,22.40565,26.37,19-06-2021 16:07:13
-5.339077,-1.037741,28.71227,1.092596,4.891606,34.71902,26.38,19-06-2021 16:07:13
-5.333227,-1.028655,28.70201,1.080104,4.409266,54.3449,26.39,19-06-2021 16:07:13
-5.327371,-1.019439,28.69166,1.08952,3.944368,45.64672,26.4,19-06-2021 16:07:13
-5.321453,-1.010109,28.6812,1.107427,3.727253,24.25683,26.41,19-06-2021 16:07:13
-5.315589,-1.000881,28.67084,1.094543,3.461814,26.99204,26.42,19-06-2021 16:07:13
-5.309732,-0.9917476,28.66055,1.086034,2.989764,48.11002,26.43,19-06-2021 16:07:13
-5.303745,-0.9824958,28.65008,1.100868,2.548449,44.23227,26.44,19-06-2021 16:07:13
-5.297688,-0.9732012,28.63953,1.109428,2.151223,39.84623,26.45,19-06-2021 16:07:13
-5.291564,-0.9638544,28.6289,1.118711,1.812078,36.65099,26.46,19-06-2021 16:07:13
-5.285449,-0.9545159,28.61828,1.1132,1.551417,27.35637,26.47,19-06-2021 16:07:13
-5.27944,-0.9453157,28.60783,1.100934,1.201708,39.84438,26.48,19-06-2021 16:07:13
-5.273304,-0.935861,28.59712,1.125537,1.037032,25.41403,26.49,19-06-2021 16:07:13
-5.267312,-0.9265493,28.58661,1.108591,0.8666012,30.25164,26.5,19-06-2021 16:07:13
-5.261248,-0.9170195,28.57591,1.130003,0.8194832,17.12531,26.51,19-06-2021 16:07:13
-5.255368,-0.907673,28.56547,1.105436,0.555319,34.3725,26.52,19-06-2021 16:07:13
-5.249456,-0.8981832,28.55492,1.114271,0.3527702,24.87005,26.53,19-06-2021 16:07:13
-5.243507,-0.8885461,28.54424,1.133777,0.3901695,13.12078,26.54,19-06-2021 16:07:13
-5.237792,-0.8792014,28.53393,1.097687,0.2074791,26.35178,26.55,19-06-2021 16:07:13
-5.232081,-0.8698219,28.52361,1.09681,-0.08156469,30.32956,26.56,19-06-2021 16:07:13
-5.226254,-0.8602107,28.51304,1.123781,-0.1046783,9.895814,26.57,19-06-2021 16:07:13
-5.220359,-0.850459,28.50234,1.139876,0.1008706,22.95845,26.58,19-06-2021 16:07:13
-5.214448,-0.8406601,28.49159,1.144277,0.4660423,39.02114,26.59,19-06-2021 16:07:13
-5.208679,-0.831067,28.48109,1.121409,0.8758101,43.16304,26.6,19-06-2021 16:07:13
-5.202875,-0.8213673,28.47049,1.130163,1.422165,58.18364,26.61,19-06-2021 16:07:13
-5.197092,-0.8116357,28.45989,1.132914,2.107472,71.69905,26.62,19-06-2021 16:07:13
-5.191665,-0.8023974,28.44987,1.073645,2.443604,38.13044,26.63,19-06-2021 16:07:13
-5.186287,-0.7930983,28.43986,1.073743,2.587702,25.7587,26.64,19-06-2021 16:07:13
-5.180862,-0.783574,28.42967,1.09614,2.65048,24.13496,26.65,19-06-2021 16:07:13
-5.175492,-0.7740114,28.4195,1.095083,2.668365,36.30429,26.66,19-06-2021 16:07:13
-5.170238,-0.7644831,28.40944,1.08735,2.567198,43.41576,26.67,19-06-2021 16:07:13
-5.165183,-0.7551286,28.39965,1.063317,2.208151,56.70144,26.68,19-06-2021 16:07:13
-5.160187,-0.7456939,28.38985,1.06528,1.816931,49.37526,26.69,19-06-2021 16:07:13
-5.155177,-0.7361245,28.37996,1.082407,1.541293,33.35808,26.7,19-06-2021 16:07:13
-5.150191,-0.726536,28.37007,1.081862,1.288615,27.21509,26.71,19-06-2021 16:07:13
-5.145158,-0.7168572,28.3601,1.089991,1.130212,18.9588,26.72,19-06-2021 16:07:13
-5.140244,-0.707431,28.35037,1.063401,0.8897746,24.29834,26.73,19-06-2021 16:07:13
-5.135334,-0.6980749,28.34069,1.056184,0.6019843,29.35697,26.74,19-06-2021 16:07:13
-5.130333,-0.6886075,28.33088,1.070471,0.5442861,11.81528,26.75,19-06-2021 16:07:13
-5.125359,-0.6792147,28.32113,1.064987,0.5271187,20.96352,26.76,19-06-2021 16:07:13
-5.120545,-0.6701075,28.31168,1.030146,0.2017412,39.9053,26.77,19-06-2021 16:07:13
-5.115505,-0.6605121,28.30175,1.081566,0.1780411,21.02032,26.78,19-06-2021 16:07:13
-5.110601,-0.6510795,28.29204,1.064501,0.3000144,23.99685,26.79,19-06-2021 16:07:13
-5.105663,-0.6414541,28.28217,1.082033,0.5941319,38.1852,26.8,19-06-2021 16:07:13
-5.100803,-0.631861,28.27239,1.076472,0.9689425,40.71796,26.81,19-06-2021 16:07:13
-5.096221,-0.6226748,28.26308,1.028505,1.029646,18.15956,26.82,19-06-2021 16:07:13
-5.091647,-0.6133637,28.2537,1.034262,1.046424,7.28078,26.83,19-06-2021 16:07:13
-5.087149,-0.6041254,28.24442,1.028754,1.082998,9.575108,26.84,19-06-2021 16:07:13
-5.08254,-0.5946596,28.23492,1.055508,1.234321,25.95197,26.85,19-06-2021 16:07:13
-5.078001,-0.5854037,28.2256,1.031722,1.208689,15.66841,26.86,19-06-2021 16:07:13
-5.073419,-0.5761946,28.21628,1.02848,1.001124,26.71043,26.87,19-06-2021 16:07:13
-5.068679,-0.566817,28.20673,1.050772,0.8917516,12.22001,26.88,19-06-2021 16:07:13
-5.063846,-0.5573639,28.19706,1.058635,0.8965662,6.641258,26.89,19-06-2021 16:07:13
-5.059058,-0.5480808,28.18753,1.046739,0.8216294,10.68254,26.9,19-06-2021 16:07:13
-5.054175,-0.5386557,28.17785,1.060127,0.7620752,10.4769,26.91,19-06-2021 16:07:13
-5.049296,-0.5292379,28.16817,1.056908,0.8006416,10.45063,26.92,19-06-2021 16:07:13
-5.044354,-0.5196532,28.15833,1.081354,1.150801,35.25267,26.93,19-06-2021 16:07:13
-5.039325,-0.5098451,28.1483,1.102769,1.723174,57.98247,26.94,19-06-2021 16:07:13
-5.034235,-0.4998963,28.13812,1.118218,2.504365,78.72686,26.95,19-06-2021 16:07:13
-5.029434,-0.4904979,28.12852,1.057088,3.08369,60.42284,26.96,19-06-2021 16:07:13
-5.024831,-0.4813142,28.1192,1.027332,3.445203,43.73523,26.97,19-06-2021 16:07:13
-5.020285,-0.4719681,28.10983,1.039505,3.688598,36.4659,26.98,19-06-2021 16:07:13
-5.015949,-0.4627663,28.10072,1.016182,3.649212,29.80858,26.99,19-06-2021 16:07:13
-5.01162,-0.4533077,28.09145,1.037381,3.629952,19.87272,27,19-06-2021 16:07:13
-5.007435,-0.4440369,28.08241,1.019931,3.425084,29.31403,27.01,19-06-2021 16:07:13
-5.003129,-0.4344632,28.07309,1.048049,3.282172,19.93695,27.02,19-06-2021 16:07:13
-4.998825,-0.4248809,28.06376,1.051706,3.166876,28.42418,27.03,19-06-2021 16:07:13
-4.994661,-0.4155425,28.0547,1.021684,2.763926,48.23222,27.04,19-06-2021 16:07:13
-4.990265,-0.4057162,28.04515,1.074564,2.687443,26.56015,27.05,19-06-2021 16:07:13
-4.98593,-0.3959652,28.03571,1.06829,2.666971,32.91637,27.06,19-06-2021 16:07:13
-4.981523,-0.38597,28.02604,1.091129,2.861292,38.72746,27.07,19-06-2021 16:07:13
-4.977372,-0.3764307,28.01687,1.042201,2.78495,38.23323,27.08,19-06-2021 16:07:13
-4.973291,-0.3668329,28.00772,1.042001,2.575647,48.80736,27.09,19-06-2021 16:07:13
-4.969339,-0.3572333,27.99867,1.03772,2.178705,60.66827,27.1,19-06-2021 16:07:13
-4.965307,-0.3472108,27.98929,1.078727,2.069141,45.04699,27.11,19-06-2021 16:07:13
-4.961313,-0.3370881,27.97988,1.087935,2.147125,43.44867,27.12,19-06-2021 16:07:13
-4.957335,-0.3268965,27.97045,1.096283,2.433974,50.35085,27.13,19-06-2021 16:07:13
-4.953563,-0.3171273,27.96144,1.047668,2.537365,31.77447,27.14,19-06-2021 16:07:13
-4.949912,-0.307455,27.95258,1.036133,2.539524,36.70403,27.15,19-06-2021 16:07:13
-4.946332,-0.2976091,27.94367,1.047629,2.552593,50.09059,27.16,19-06-2021 16:07:13
-4.942861,-0.2877129,27.93482,1.046635,2.567807,37.10352,27.17,19-06-2021 16:07:13
-4.939542,-0.2779427,27.92617,1.034533,2.418647,43.35561,27.18,19-06-2021 16:07:13
-4.936224,-0.2679196,27.91736,1.053621,2.364468,30.8664,27.19,19-06-2021 16:07:13
-4.932903,-0.2576749,27.90841,1.076775,2.550829,34.51423,27.2,19-06-2021 16:07:13
-4.929576,-0.2472578,27.89936,1.094122,2.957573,49.43832,27.21,19-06-2021 16:07:14
-4.926188,-0.2365116,27.89005,1.127669,3.630599,72.7468,27.22,19-06-2021 16:07:14
-4.922972,-0.2260431,27.88106,1.097123,4.193299,68.03479,27.23,19-06-2021 16:07:14
-4.919916,-0.2156335,27.87222,1.085127,4.680484,71.44363,27.24,19-06-2021 16:07:14
-4.916987,-0.2050632,27.86339,1.098068,5.190898,81.52856,27.25,19-06-2021 16:07:14
-4.914112,-0.1943923,27.85454,1.102049,5.665969,92.64988,27.26,19-06-2021 16:07:14
-4.91124,-0.1839661,27.84585,1.082844,6.177364,102.9911,27.27,19-06-2021 16:07:14
-4.908708,-0.1732808,27.83726,1.099639,6.677497,113.5785,27.28,19-06-2021 16:07:14
-4.90674,-0.1625586,27.8291,1.090444,7.099344,115.8019,27.29,19-06-2021 16:07:14
-4.905215,-0.1520784,27.82143,1.05841,7.184961,114.9228,27.3,19-06-2021 16:07:14
-4.90394,-0.1415641,27.81395,1.053929,7.148965,106.5061,27.31,19-06-2021 16:07:14
-4.903053,-0.130967,27.80672,1.065642,7.083327,105.5953,27.32,19-06-2021 16:07:14
-4.902551,-0.1205059,27.79988,1.045569,6.848567,102.4431,27.33,19-06-2021 16:07:14
-4.902197,-0.1097801,27.793,1.07415,6.673237,94.86055,27.34,19-06-2021 16:07:14
-4.90198,-0.0992025,27.78632,1.058602,6.36732,91.26881,27.35,19-06-2021 16:07:14
-4.901766,-0.08865255,27.77966,1.055598,6.057639,78.19499,27.36,19-06-2021 16:07:14
-4.90151,-0.07792909,27.77286,1.075149,5.770713,80.00115,27.37,19-06-2021 16:07:14
-4.901256,-0.0673168,27.76614,1.060499,5.317656,80.48882,27.38,19-06-2021 16:07:14
-4.900974,-0.05683275,27.75947,1.049847,4.777826,78.16912,27.39,19-06-2021 16:07:14
-4.900636,-0.0461715,27.75265,1.068302,4.312933,63.93889,27.4,19-06-2021 16:07:14
-4.900276,-0.03556752,27.74586,1.062048,3.721102,70.9944,27.41,19-06-2021 16:07:14
-4.899871,-0.02468187,27.73886,1.089095,3.294734,53.62947,27.42,19-06-2021 16:07:14
-4.899461,-0.01401788,27.73199,1.067973,2.798833,53.75705,27.43,19-06-2021 16:07:14
-4.899033,-0.003134727,27.72498,1.088897,2.526619,33.51311,27.44,19-06-2021 16:07:14
-4.898617,0.007610142,27.71806,1.07689,2.249511,30.3471,27.45,19-06-2021 16:07:14
-4.8982,0.0182161,27.71123,1.06014,1.874088,36.90119,27.46,19-06-2021 16:07:14
-4.897777,0.02891257,27.70434,1.070433,1.688412,17.52564,27.47,19-06-2021 16:07:14
-4.897347,0.03963563,27.69743,1.07535,1.681327,3.602042,27.48,19-06-2021 16:07:14
-4.896903,0.05019462,27.69062,1.058388,1.621482,17.94477,27.49,19-06-2021 16:07:14
-4.896428,0.06070757,27.68381,1.052711,1.460185,18.82466,27.5,19-06-2021 16:07:14
-4.895927,0.0711906,27.677,1.050289,1.132979,35.49551,27.51,19-06-2021 16:07:14
-4.895383,0.08193633,27.67,1.073538,0.9362817,23.94156,27.52,19-06-2021 16:07:14
-4.894831,0.09240517,27.66316,1.050525,0.5475121,43.25219,27.53,19-06-2021 16:07:14
-4.894237,0.1032577,27.65606,1.084071,0.3881583,20.37137,27.54,19-06-2021 16:07:14
-4.89363,0.1139751,27.64903,1.074241,0.3658403,14.04919,27.55,19-06-2021 16:07:14
-4.892998,0.1246575,27.64201,1.071447,0.4592754,21.28594,27.56,19-06-2021 16:07:14
-4.892313,0.1355841,27.63479,1.094613,0.7765731,38.23777,27.57,19-06-2021 16:07:14
-4.891609,0.1463062,27.6277,1.076422,1.071554,29.50268,27.58,19-06-2021 16:07:14
-4.890881,0.1570629,27.62056,1.078481,1.419135,34.3983,27.59,19-06-2021 16:07:14
-4.890139,0.1678896,27.61337,1.083569,1.85393,44.3686,27.6,19-06-2021 16:07:14
-4.889381,0.1787795,27.60613,1.093039,2.367115,51.28239,27.61,19-06-2021 16:07:14
-4.888624,0.1892993,27.59912,1.055545,2.574735,22.47946,27.62,19-06-2021 16:07:14
-4.887858,0.1998592,27.59208,1.056658,2.643084,9.632921,27.63,19-06-2021 16:07:14
-4.887085,0.2102733,27.58513,1.043757,2.491122,17.4102,27.64,19-06-2021 16:07:14
-4.886256,0.2213805,27.57771,1.112645,2.569636,9.625516,27.65,19-06-2021 16:07:14
-4.88546,0.2322988,27.57044,1.095147,2.599852,17.57926,27.66,19-06-2021 16:07:14
-4.884705,0.2432126,27.5632,1.09228,2.666751,26.22995,27.67,19-06-2021 16:07:14
-4.884032,0.2538069,27.55623,1.061698,2.456785,34.13047,27.68,19-06-2021 16:07:14
-4.883401,0.2647645,27.54907,1.095992,2.360906,16.23138,27.69,19-06-2021 16:07:14
-4.882848,0.2753485,27.5422,1.061175,1.989676,40.67245,27.7,19-06-2021 16:07:14
-4.882335,0.2862094,27.5352,1.086453,1.67888,41.28856,27.71,19-06-2021 16:07:14
-4.881861,0.2969945,27.52828,1.078698,1.347265,35.7566,27.72,19-06-2021 16:07:14
-4.881418,0.3077457,27.52141,1.076136,0.977788,44.15047,27.73,19-06-2021 16:07:14
-4.880999,0.3184791,27.51456,1.073832,0.618656,37.66652,27.74,19-06-2021 16:07:14
-4.880598,0.3291222,27.50779,1.066226,0.1968319,42.08383,27.75,19-06-2021 16:07:14
-4.880209,0.3398558,27.50098,1.075524,-0.1724585,38.63871,27.76,19-06-2021 16:07:14
-4.879823,0.3506958,27.49411,1.084283,-0.358274,20.37776,27.77,19-06-2021 16:07:14
-4.879431,0.3613576,27.48734,1.06808,-0.5831623,23.00169,27.78,19-06-2021 16:07:14
-4.879006,0.3721217,27.48049,1.077775,-0.7579558,20.24319,27.79,19-06-2021 16:07:14
-4.878565,0.3828899,27.47362,1.076819,-0.8873522,12.76582,27.8,19-06-2021 16:07:14
-4.878104,0.3936526,27.46675,1.076907,-0.9421154,10.32406,27.81,19-06-2021 16:07:14
-4.877637,0.4041832,27.46001,1.053886,-1.106238,15.66911,27.82,19-06-2021 16:07:14
-4.877134,0.4150026,27.45307,1.083112,-1.036088,7.783062,27.83,19-06-2021 16:07:14
-4.876625,0.425766,27.44617,1.077362,-0.8190054,23.24452,27.84,19-06-2021 16:07:14
-4.87611,0.4364966,27.43928,1.075649,-0.4219727,40.00024,27.85,19-06-2021 16:07:14
-4.875595,0.4472238,27.43239,1.074315,0.1136409,54.74306,27.86,19-06-2021 16:07:14
